,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
828,0.22509667,0.11190082,-0.30623323,-0.34496862,0.5706012,-0.2997377,-0.46577635,0.18562713,0.33262253,0.29175296,-0.30003035,0.06118115,-0.18262404,0.36240873,-0.104133286,0.15377249,0.20602699,0.1690691,-0.13822474,-0.39159614,-0.08436769,-0.1723558,-0.17897582,-0.2976859,0.051661123,0.0943197,-0.06308389,0.56399053,0.054055337,-0.04342341,0.079252,-0.25615665,0.46196473,-0.10033921,0.26144162,0.08186881,-0.032073263,0.06975288,0.3175392,0.2582194,-0.11861769,-0.25247803,-0.19982055,-0.36590877,0.36619228,-0.48257086,0.0900982,-0.0236636,0.20675114,0.10399531,0.28300384,-0.1387626,0.08514782,0.23078722,0.26268867,0.14132363,0.076692514,-0.01334791,0.37048233,-0.17567442,-0.061721236,0.22120315,-0.33785972,0.5238679
118,0.22594929,-0.37810886,-0.016779987,0.25835624,0.2987957,0.012118837,-0.09019789,-0.0013314557,0.20332727,0.28322035,-0.653377,0.26140597,-0.13371043,0.49169672,0.30791128,0.7269425,-0.1279826,-0.1478084,-0.111086495,0.113555685,-0.28818148,0.29142874,-0.10900765,0.13818832,-0.0069292006,0.23670544,0.13350733,-0.32204238,-0.23778957,-0.2874384,-0.051110514,-0.26008782,-0.30932772,-0.21059693,0.28255987,0.36373255,-0.3701373,-0.3272002,-0.07114469,0.09625554,-0.47125033,0.38622698,-0.20047973,0.03435421,-0.17408423,-0.49452767,-0.8071778,0.022600781,-0.1620873,-0.2199577,0.017473428,-0.10113321,-0.25276497,-0.0003192229,-0.48053104,-0.01831427,-0.16846122,0.1362595,0.08918474,-0.31650394,-0.7510884,0.092613526,0.0353966,0.002174051
332,0.5365125,-0.24877469,0.2559252,-0.06504043,0.38312817,0.17760366,-0.015950574,0.018260963,0.1711308,0.1900171,-0.17520566,-0.40480092,0.0032715758,0.72998065,-0.14610742,-0.08067578,0.19444159,-0.5603504,0.33706588,-0.20144515,-0.40037385,-0.13534798,0.27212682,0.17385013,0.23003976,-0.2622139,0.097779006,0.084415734,-0.13585652,0.027070884,-0.41629052,-0.6058867,0.022139058,0.36951098,-0.0006013113,0.08380629,0.5033121,0.12550418,0.044582002,-0.1766063,0.30622438,-0.36368817,0.24650338,-0.44240877,-0.15240753,0.29050788,-0.8059078,0.048349854,-0.20830145,0.07851018,-0.8072196,-0.6688113,-0.08506435,0.18175812,0.0914938,0.21439326,-0.30377465,0.44837472,0.72585666,0.1798519,0.30870906,0.19276986,0.15049863,0.13625988
73,0.04669766,0.22846943,-0.044663273,-0.04067499,-0.06656235,0.14734297,0.51396704,-0.12240175,0.59358376,0.015251485,-0.12744494,0.35257566,-0.20697184,0.513305,0.360367,-0.2477708,0.064665794,-0.43011272,0.033488847,0.046065625,-0.14325581,0.19532052,0.18761696,-0.69693345,0.21440946,0.2783285,-0.23906992,0.26901108,-0.15310058,0.24207075,-0.26474425,-0.44767627,0.35958835,0.13319387,-0.030849839,-0.051454365,0.14057218,-0.24260226,0.30460995,-0.6691495,-0.26051226,-0.17472382,0.26079148,-0.32244793,0.21496479,-0.2787814,-0.39801848,-0.4689217,0.3287297,-0.042657927,0.10713484,-0.31274047,-0.13012157,-0.5051451,-0.29746988,0.08850924,-0.27856165,0.20811544,0.33036017,0.12104493,-0.16302997,-0.07667103,0.32984725,-0.20767069
896,0.42770818,0.19686428,-0.3723388,0.13696839,0.42226687,-0.26873627,-0.3937167,0.3431204,0.11854291,0.65660226,-0.3783879,-0.09313818,0.04026181,-0.14804146,-0.0019032904,0.2806192,0.26689127,-0.24958411,-0.24157527,-0.24288622,-0.37850985,-0.46716738,-0.15124856,0.13469335,0.31751543,0.2818019,0.023277072,0.37260327,-0.26497668,-0.11204129,-0.105858624,0.098912,-0.17916502,0.058955133,-0.044134572,-0.13599397,0.7546227,0.09935839,0.02049327,0.041015852,-0.16083795,-0.30805537,0.11078235,-0.007286897,0.048215795,-0.5987144,0.04731803,0.22533803,0.40735477,0.25124958,0.20729491,-0.14651154,-0.13027944,0.21474336,0.14534017,-0.0032913468,-0.116171956,-0.1895468,0.22789481,-0.18941121,0.1194088,0.06388675,-0.2842785,0.3153043
360,0.26100776,0.0043071173,0.2831469,-0.13302712,-0.084510185,-0.33780754,0.030163143,0.5998531,-0.08708364,0.12586634,-0.04930796,-0.03541083,0.14241573,0.7821225,-0.32780287,0.033183187,-0.06710267,-0.7601761,0.051668692,-0.4840885,-0.2612294,0.07014283,0.48089337,-0.13635707,0.07292357,0.09436914,0.5630379,-0.08838843,-0.5562447,-0.43192947,-0.3890299,-0.25332534,-0.063891426,-0.15534754,0.023912994,0.03768595,0.27109736,0.1231276,-0.23616208,0.07088847,-0.62421006,-0.21731462,0.3869015,-0.46063906,0.05518983,-0.12064487,-0.40137804,0.100936905,0.025627794,0.13433471,-0.3856714,-0.23420778,-0.09775864,-0.03741386,-0.15191554,0.3121095,-0.15168713,-0.007105862,0.5838959,-0.032640964,0.2086753,0.22861624,0.44347194,-0.14852895
91,-0.02067422,0.17040777,-0.097004205,-0.10957669,0.16491479,-0.055387866,0.026337426,-0.33300737,0.08924234,0.09075875,-0.2304554,0.33411467,0.024336565,-0.056269147,0.30693424,0.097564064,0.24154714,-0.7780441,0.38514578,-0.52950907,0.08642367,0.0072716265,-0.15357253,0.09264805,-0.032106448,-0.08299435,-0.06328871,0.2671949,-0.08415262,-0.4152211,-0.22985926,-0.39328912,0.08208333,0.11277835,-0.013410212,0.2731115,0.23724326,0.28305855,0.036976546,0.17037898,0.09693189,-0.81032395,0.2662014,-0.21809933,-0.20288897,-0.6081482,0.07142154,-0.1740972,0.07816438,-0.61566514,-0.4434505,-0.1612413,0.23335187,0.15459278,0.02173778,0.28726104,0.19226024,-0.20052418,-0.0026890656,-0.33898172,-0.23984908,-0.1367859,-0.587276,0.10660304
372,0.38677353,-0.22415367,-0.36162007,-0.25098595,0.21113814,0.306768,0.007892775,-0.18907847,0.068382144,0.05481179,0.5577561,0.36213148,-0.07898267,0.38201907,-0.06837792,-0.23081529,-0.25028932,-0.29172707,0.06532357,-0.40936413,-0.1432961,0.1552558,-0.2014764,-0.1103429,0.21958286,0.2639749,-0.08845703,0.38370743,-0.1508968,0.089954205,0.14739749,-0.15487808,0.07820475,0.23335814,-0.21946397,0.0057264203,-0.15533133,0.06331713,0.14267203,-0.1122597,-0.22622591,-0.28377166,-0.43516225,0.48805788,0.611333,0.09207027,-0.21798533,-0.018340133,0.27073836,-0.18759723,-0.1672366,0.092795275,-0.106570534,-0.23784465,-0.24266349,0.28734764,-0.11497043,-0.028289048,0.2566537,0.14810929,0.42427805,-0.44351393,0.06340303,-0.11147657
544,0.22073555,-0.23275375,0.13222337,-0.045616202,-0.32758236,0.11339859,-0.46269268,-0.37031394,-0.31233767,-0.036486022,-0.55973023,0.03455512,0.24352476,0.091003984,-0.08696759,-0.14936407,0.1726681,0.18207377,0.09688292,-0.2771173,-0.04464915,-0.23332734,0.12191077,-0.043559704,0.21948043,0.13132395,-0.07472201,0.16761522,-0.49687746,-0.60654604,0.25767392,-0.5557641,-0.19066922,0.380344,-0.051037814,-0.12778802,-0.0010420701,-0.13956074,0.20073728,0.35662258,0.11229325,0.30265248,0.44985428,-0.011291252,0.17432787,-0.03482584,-0.2414523,0.19842249,-0.24440071,-0.6045625,-0.2789737,-0.28043446,-0.41750598,-0.06702802,-0.27679065,-0.12854832,0.24788114,-0.11354986,-0.03941521,0.3782782,0.29172418,0.0011777378,-0.00798716,0.4655595
325,-0.050866585,0.09448767,-0.29818726,0.20521873,0.3446964,-0.16634072,0.12535907,0.26239988,0.15016071,0.26802757,-0.09839663,0.26020685,0.10065297,0.058579825,0.62897587,-0.25694582,0.07041499,-0.07808916,0.6215436,-0.3906091,0.12499842,-0.014873637,-0.18876289,0.024045622,-0.03175982,-0.17294337,0.062332164,0.032711297,-0.57228905,-0.27749655,0.064521536,-0.035511553,-0.36178008,0.15657641,-0.11625163,0.4080041,0.15830117,0.08619418,0.048273593,0.2220775,-0.304581,-0.21440217,-0.37435114,-0.24455565,0.14437369,0.23601146,-0.46970344,0.097734585,-0.2995646,-0.7646904,-0.022018688,-0.47877192,0.17784557,-0.31137243,-0.03403008,0.32741085,-0.2802263,0.18800126,-0.34541598,-0.1967233,-0.15383704,0.27062833,-0.1003595,0.22392921
312,-0.05136464,-0.03204376,-0.016180076,0.09682586,-0.28101885,0.31169632,-0.07733871,-0.1717611,0.113757834,0.18876788,-0.18405813,-0.5357447,0.0037664752,0.30000278,0.03443989,0.051484,0.21669564,-0.28266153,-0.052118815,-0.15289599,-0.5754802,-0.034127302,-0.17353301,-0.26711977,-0.37927616,0.012262595,-0.511753,0.5500977,-0.21167138,0.19591449,0.06757817,-0.2797527,-0.03968887,-0.098940924,0.11898512,-0.19520618,0.110538505,-0.056774057,0.43194455,-0.011130593,-0.29172754,-0.06482425,-0.3078242,0.101783946,0.08342861,-0.22119261,-0.45495278,-0.082113914,0.4366908,0.040842175,0.3719919,-0.36509785,-0.43006447,-0.122580916,-0.27697772,0.23080817,-0.08001872,0.34569213,-0.3653052,0.19299093,0.031883497,0.38805652,-0.23329769,-0.22080566
237,0.7236848,0.0012930753,-0.09334171,-0.0014025491,-0.063148424,-0.10659509,-0.71135014,0.066849455,-0.2623812,-0.20415135,0.08725496,-0.23057672,-0.5085023,0.023626732,0.06156662,-0.3217302,-0.30480343,-0.28091437,-0.22352004,-0.28293067,-0.029580561,0.10892588,0.2941175,0.22293772,0.1162185,0.3031746,0.2630722,0.065662466,-0.074481115,-0.47968215,0.08407154,-0.21072713,0.56992894,0.093183994,0.3160227,0.50895244,-0.2202163,0.113691926,0.6347211,0.15460262,0.032139275,-0.25324273,0.21254048,0.030516187,0.18887053,0.023611879,0.02693578,-0.087639704,0.33767423,-0.37266392,0.27923852,-0.39439625,0.028974429,0.20270482,-0.19274203,0.25515437,0.071851104,0.18938453,-0.0634764,0.29533455,-0.2502083,0.29481694,0.0687989,-0.028172143
34,0.35753894,-0.43945652,0.2109403,-0.30419302,0.24221517,-0.4741123,-0.1377585,-0.029066565,0.31625178,0.33052027,-0.12264224,0.27906156,-0.14257605,-0.27001196,-0.2571317,-0.4093557,0.29050407,-0.1768258,0.4917628,0.06975772,-0.37929899,-0.26859474,0.55476356,0.0008205252,0.31577834,-0.21786171,-0.18929313,0.15862434,0.32007596,-0.22494969,0.0035728563,-0.14644934,-0.3065795,-0.042818185,0.028561227,-0.057536054,-0.2410749,-0.13489945,0.22002368,0.25408775,-0.23122261,-0.28204843,-0.40583,0.090211675,0.09165863,0.06331166,-0.19676936,0.1896806,0.15851198,-0.11287784,0.031223359,0.023953585,-0.44149697,-0.38065457,-0.29743508,0.027849773,-0.14374538,-0.33329886,0.061228838,-0.14948943,-0.310087,-0.06648325,-0.076746136,-0.47019267
445,0.14554033,-0.15179178,-0.15565518,-0.36661106,-0.2995333,-0.21704198,-0.21986024,-0.12695797,-0.15384397,-0.10614557,-0.30034503,-0.17891127,-0.4127163,0.08097743,-0.3509611,0.20703885,0.14921796,0.13403623,0.1821537,-0.07637637,-0.23167177,0.023668105,-0.054275125,0.0794121,0.31402865,0.20636052,-0.10909566,0.08626285,-0.35503986,0.074073166,0.464312,-0.51052445,-0.12108111,-0.2655038,-0.123314664,-0.086760715,-0.00290139,-0.17222191,0.096097104,-0.07027495,-0.040371425,-0.4590258,-0.27811357,-0.027883306,-0.16831906,-0.20537345,-0.0708605,-0.52586484,-0.6954574,-0.34258765,0.23512968,-0.5209126,0.048575204,0.1618788,-0.10368401,0.2067899,-0.19148774,0.34609523,0.0036059709,-0.40177494,-0.015535795,0.2729536,0.05232751,-0.07854764
259,0.022602184,0.21812822,0.054948594,-0.110226996,0.40044788,-0.0014471045,0.13502921,0.22773063,0.5947527,-0.048148584,0.18258609,0.052388195,-0.028511398,-0.11822608,0.62865335,-0.39660954,0.10564242,0.13992867,-0.020925656,-0.3069043,-0.1356841,-0.08085415,0.17187592,0.010661767,-0.14882606,-0.06708215,-0.44171995,0.12775923,-0.3315882,-0.1726084,-0.0073326067,0.024617646,-0.34538338,0.4245886,-0.24628162,0.6379682,0.5082872,-0.017180251,0.0008755322,-0.68324345,-0.41578808,-0.14186387,-0.020563459,0.26362187,0.55393565,-0.17980139,-0.35910997,-0.017352737,-0.009816222,-0.59323865,0.3252667,-0.44030923,-0.010971727,-0.34402087,-0.34404677,0.26336297,-0.17673579,0.44727466,0.08107845,0.05587915,-0.17378391,-0.05321046,0.07062331,0.2919952
406,0.62827903,-0.293801,0.26585987,0.14712298,0.19864827,-0.27108085,-0.054627653,0.019766746,0.39688653,-0.19134764,-0.26723826,-0.35356554,0.065819465,0.6226791,-0.024913447,-0.10176367,0.084873654,-0.46707165,0.41300192,-0.3755303,-0.37495998,0.09653977,0.42099598,0.30925447,-0.02109943,-0.24575393,0.16287377,0.19866613,0.035532393,0.14286979,-0.43624866,-0.41028792,0.03505525,0.121742144,-0.028229969,-0.15178666,0.3293459,0.37067205,-0.061632775,-0.07901398,-0.053779826,-0.5214424,0.35883445,-0.34483132,-0.00019316736,0.024421459,-0.68119526,-0.045463067,-0.07135966,-0.15693524,-0.38554782,-0.4885436,0.037462484,0.12346486,0.18519747,0.13747314,-0.47266018,0.44976047,0.5987517,0.2602228,0.22616659,0.47493714,0.13258713,-0.04356374
149,-0.62780845,0.086512096,-0.04394578,0.0332624,0.0048329635,0.1800932,-0.47617918,-0.119238436,0.047764845,0.06324421,-0.3274165,-0.24413002,-0.5551637,-0.3021647,-0.5300253,-0.22992776,0.6216148,-0.031253926,0.23670526,-0.23229524,0.20063417,0.2354314,0.36271623,-0.1519498,0.33537528,0.4247634,-0.20316777,-0.113141134,-0.41514903,-0.25375685,0.26292354,-0.14162579,0.0472081,-0.034016483,-0.19543211,0.19888449,-0.3190212,0.52108324,0.28003252,-0.16429847,-0.2409302,-0.11601493,-0.22179607,0.25852486,-0.25856507,-0.108818844,-0.63813317,-0.10612942,0.19843504,-0.26385742,-0.3301722,0.1998473,0.1000963,-0.354903,0.03829691,-0.06636206,-0.26950023,0.39053726,0.3823743,0.32111937,0.07379731,0.37025717,-0.3402744,-0.19736795
33,0.44944194,-0.16581278,-0.032994673,-0.28525504,0.5497623,-0.40837303,-0.04277894,-0.25690356,0.22535215,0.48227867,0.24652793,0.14927106,-0.15122563,-0.22058326,-0.13493395,-0.32180956,0.0025657362,-0.3617516,0.33150336,0.18314178,-0.28427264,-0.43278456,0.40732545,-0.08532084,0.42399028,-0.21779644,-0.3390776,0.20311818,0.36451793,-0.18572228,-0.07511005,-0.22393976,-0.2942204,-0.02630526,0.3932146,-0.08136373,-0.0094484445,0.06237111,0.16892542,0.3126589,-0.2326847,-0.20335151,-0.3675434,-0.073028006,0.097761706,0.28120193,-0.27245462,-0.117521584,0.07884238,-0.027084328,0.078107044,-0.13817327,-0.3215331,-0.38258845,-0.21952838,-0.24084324,-0.25207335,-0.2970321,0.10439895,-0.0347524,-0.2380208,-0.14048395,-0.28928497,-0.36816165
186,0.51730067,-0.017971186,0.10321358,0.076039925,0.048184745,-0.19084437,-0.13377629,-0.21170068,0.10951307,0.0885229,-0.0032938262,0.114929035,0.30614647,0.36613578,-0.17910857,-0.08819765,0.14393422,-0.2554553,-0.11271453,0.29949054,0.095121585,-0.20613311,0.15768331,0.35359788,0.077653974,0.3945875,-0.13381349,0.48393258,-0.13238043,-0.160834,0.23981433,-0.29338264,0.21748917,-0.10102626,0.09914959,-0.25612754,-0.30940813,0.3901443,-0.062646076,0.20393626,-0.25024903,0.10282581,-0.21607053,0.42157853,-0.17586534,-0.20894712,0.20330249,-0.33026522,-0.17162599,-0.2923458,0.020516925,-0.21368603,-0.3752394,-0.013293527,-0.33875656,0.39222935,-0.27933776,-0.35695603,0.12012757,0.2867861,0.6916086,0.028320488,-0.32769188,-0.06124213
428,0.37311423,-0.45297936,-0.012177981,-0.24272735,0.074230656,0.09765739,-0.040462006,-0.024291892,0.08600207,-0.02892229,-0.6584822,-0.24142203,-0.003474047,-0.23086815,0.08454125,0.5656787,-0.2271809,0.35068163,-0.22560847,0.17419648,0.33460584,-0.067997515,-0.08855096,0.40385863,0.35660017,0.3487539,0.050545342,0.22228119,-0.07599155,-0.27355224,-0.19332506,-0.54958904,-0.10313849,-0.042560723,0.6363138,0.10018354,0.07045942,0.13231699,0.17054084,0.07270238,-0.5916283,-0.33247074,-0.46691564,-0.44523427,0.3734632,-0.11319801,-0.25993493,-0.24323826,0.06167314,-0.283463,0.23452914,-0.047399636,0.20778665,0.12014479,-0.16231616,0.45582572,-0.709997,0.027217956,0.41095707,0.07263402,-0.121712424,0.11208087,-0.10945987,-0.23222525
125,0.3336422,-0.3508563,-0.69394135,-0.2544478,-0.18109076,0.004569674,-0.05994556,0.49015462,-0.24226806,-0.03994158,-0.15853846,-0.004270703,0.28563914,0.20874068,-0.057336092,-0.23676625,-0.170333,-0.01604403,0.04154476,-0.19528258,-0.16708839,0.22591153,0.06895443,-0.10076447,0.67742854,0.024446508,-0.41914952,0.15812911,-0.34323314,0.057720885,0.10680047,-0.471974,-0.1368868,-0.16956767,0.59062564,0.2953732,-0.022922918,-0.077570416,0.30742726,0.1086761,0.18409058,-0.10918257,-0.35971224,0.19006811,0.14474806,-0.3739713,-0.11258348,-0.020448621,0.18981299,0.20817979,-0.10443994,-0.1316086,0.06811663,-0.05317353,0.07639036,0.35769218,-0.5412014,-0.123685904,0.5439845,-0.18230177,0.11919711,0.04820881,-0.36944336,0.78943884
146,-0.12591344,0.050013375,-0.06543325,0.0071411147,-0.2967757,-0.09121227,0.03137913,-0.117813714,0.16875458,0.3605648,0.013945329,-0.41465813,-0.0046237037,0.030115927,0.4543263,-0.64250773,0.11205899,-0.72860223,-0.24322206,-0.18156889,0.007266981,-0.4111118,0.022280805,-0.1569876,-0.29227075,0.6040223,-0.28635958,0.19698742,-0.22813183,-0.07067352,-0.04682687,-0.33774447,-0.26276562,-0.3709995,-0.092187904,-0.620406,0.34550306,0.34026527,0.2800899,0.061746396,0.2573208,0.33379516,0.08060504,-0.27207324,0.17278472,-0.28960854,-0.3751601,-0.10828639,-0.16489504,-0.24949375,0.07536215,-0.31372854,0.30313855,-0.023943126,0.18051726,0.14814436,-0.31268054,0.13927017,0.28327435,0.086590245,-0.41006932,-0.029462349,-0.63723475,0.007239788
225,0.12670581,-0.16498978,-0.16348714,0.26801983,-0.20221081,0.18776792,0.16883118,-0.2620856,0.08041647,0.13036524,-0.22201094,-0.32588184,-0.024677042,0.2382818,0.17931771,-0.3081951,0.34579307,-0.6914016,-0.01777757,-0.03787236,-0.45426106,-0.057094466,-0.28578332,-0.52100784,-0.14769803,-0.092445426,-0.32791924,0.059281323,-0.09786996,0.32699057,0.14685097,-0.0012653532,0.13030148,0.030033024,0.2659412,-0.121340916,-0.15892375,0.049680594,0.079890445,-0.13539143,-0.28466606,-0.07930287,-0.34599867,-0.281852,0.09798901,-0.13549374,-0.24323167,-0.13917954,0.41990477,-0.18030939,0.24278525,-0.54434633,-0.124370195,-0.15582421,-0.66767323,0.007349375,-0.5373418,0.14557354,0.009528231,0.37729734,-0.20167051,0.14700145,-0.2539217,0.013493032
568,0.47271532,-0.0058631715,-0.016863788,0.24494836,-0.33407786,-0.057683274,-0.061335165,-0.24703364,-0.14302404,-0.075346,-0.0688911,0.113608666,0.24442989,-0.0409799,-0.2773996,0.02215937,0.40075696,0.03425328,0.09313939,-0.3555177,0.12635857,-0.39599717,0.11131453,-0.33873576,0.010865969,0.0036193253,-0.20276742,0.056670107,-0.48175326,-0.3503516,0.11452785,-0.42505762,-0.3493353,-0.084344804,0.05013135,-0.01733431,-0.0054531503,-0.03272471,0.19874395,0.3331757,-0.32531875,0.2999685,0.31541982,-0.35941938,-0.32505676,-0.09084835,-0.36815768,-0.23558348,-0.043424036,-0.70190436,-0.3595661,-0.18425176,-0.29939446,0.08808376,0.12189272,0.030473102,-0.041453622,0.03872654,-0.21570921,0.024917541,0.315485,-0.08213968,-0.5344604,0.29961306
322,0.1552881,-0.565824,-0.015044553,-0.41569278,-0.17111513,0.16821256,-0.03271679,0.1199618,0.34289175,-0.07928123,-0.5189909,0.01451506,-0.13326544,-0.13409886,0.105346225,0.2971512,-0.299854,0.49095622,-0.33486566,-0.00083414937,0.26439556,-0.13520233,0.0106972875,0.51861656,0.27066296,0.33019796,0.035128806,0.23805076,0.0278623,-0.38301206,-0.11684083,-0.5989838,-0.29726648,-0.0773835,0.44845533,-0.033204403,-0.12420129,-0.007035169,0.13694474,0.092468925,-0.41789877,-0.40684772,-0.5626029,-0.67448366,0.41546777,-0.19909853,-0.07522129,-0.33634302,0.047749918,-0.25388104,-0.035042737,-0.030646827,0.3047209,0.0019691454,-0.18273544,0.49273255,-0.52611256,-0.018568577,0.50479025,0.23171587,0.12491556,0.3293346,-0.1127838,0.052615363
101,0.10161374,-0.27303264,-0.62746733,-0.15646872,-0.071035266,-0.22337544,0.14588511,0.7039956,0.01751028,-0.18945861,-0.077718645,-0.034210134,0.13621159,-0.025205625,-0.15536533,-0.2989851,-0.16268204,-0.04394048,0.2142669,-0.3071231,-0.35247648,0.20310909,-0.020246428,-0.16318439,0.499553,0.39124253,-0.48720014,0.0959138,-0.5123141,-0.30838245,0.068098836,-0.17958613,-0.0064962488,-0.57485384,0.33957142,0.41584012,-0.0014416742,-0.090492204,0.3688192,0.14012,0.17474039,-0.09122996,-0.19584624,-0.04619911,-0.012638401,-0.7331569,-0.23335768,0.19109824,0.077585086,0.15970139,0.1357346,-0.44571224,0.36843777,0.008050874,0.18409781,0.37085128,-0.14027031,0.62713474,0.22964671,-0.30708206,0.32983968,-0.58590007,-0.3493864,0.35119683
457,0.3332897,-0.08308738,-0.0036401767,-0.09203468,0.060762875,-0.15553954,-0.25795868,0.0059749577,0.030352173,-0.34889975,0.4099359,-0.14900611,-0.079503976,-0.074729174,-0.25817278,0.088044316,0.03314039,-0.2158833,0.091583975,-0.27509433,0.19039345,0.08418496,0.12991542,-0.06600561,0.04381862,-0.1744463,-0.26154977,-0.03349299,-0.23938581,-0.3741119,-0.22842188,-0.46727917,-0.59255445,-0.26589358,0.25075248,0.14393675,-0.053401437,0.31490278,0.23512097,-0.011816403,-0.048860934,0.30469376,0.04508876,-0.48885444,-0.32401487,0.26956972,-0.82821906,-0.42126313,0.065631524,-0.35968214,-0.57928973,-0.67381054,-0.5616444,0.054242693,0.21822517,-0.016418802,-0.20999303,0.2083357,-0.0954942,0.18683805,0.09000064,-0.25774473,-0.14310169,0.26793128
99,0.18487257,-0.47204894,-0.6918011,-0.14994861,-0.262232,0.021981759,0.018910313,0.5270498,-0.21037987,0.043686733,-0.21388376,0.15662226,0.053984545,0.28884125,-0.04946501,-0.0126864,-0.035905372,0.12839484,0.25912884,-0.2995388,-0.060269795,0.14487025,0.020819886,-0.29364255,0.52736735,0.078660615,-0.4539312,0.16012329,-0.44067997,-0.08068204,0.17005128,-0.44999692,-0.1421555,-0.16320871,0.51054907,0.49169633,0.11151068,-0.16723578,0.2551174,0.08138494,0.046160225,-0.14292309,-0.28290808,0.29421544,0.0018729746,-0.29611206,0.0827439,0.15838617,0.10720143,0.00063517835,-0.020225452,-0.19719563,0.1800716,0.11455725,0.040447306,0.4111549,-0.5597159,0.053573947,0.32942775,0.052017152,0.06938799,0.17339174,-0.3770457,0.5593963
485,0.14800112,0.41869673,-0.12619086,0.065804794,-0.23204955,0.18110979,0.21014616,-0.20735799,0.38739574,0.49089456,-0.41197202,0.2823318,-0.028146913,0.41056406,-0.05083422,-0.12896219,-0.6664296,0.1559187,0.036511615,-0.6018501,-0.63472795,-0.12874591,0.20913558,-0.3704443,-0.00056046335,0.1936333,-0.4391923,0.1840318,0.0904733,-0.09773041,-0.123543076,-0.6928453,-0.060232725,0.086797796,0.17779388,0.006548873,0.027148774,0.17934097,0.26012224,-0.4508968,-0.11103523,-0.23552437,-0.15679501,0.04321405,-0.26380017,0.12212288,-0.35703096,-0.2270684,0.121287204,-0.0031391392,0.055452608,0.13452719,-0.071990035,-0.6717609,0.02022271,-0.1031617,-0.14865631,-0.17711483,-0.10513126,0.12200965,-0.36782748,-0.32699552,0.52936435,-0.34109557
547,0.31084925,-0.052357,0.24656816,-0.23158179,0.021287112,-0.28858307,0.15726562,0.03321452,0.23361996,0.4530967,-0.28535196,0.39348492,-0.0113648875,0.06992297,-0.15510513,-0.41888863,-0.24669869,-0.017827192,-0.17581746,-0.38155293,-0.545463,-0.32569987,0.15570103,-0.2760317,0.27015078,-0.00175269,-0.27043197,0.14177433,0.13628638,-0.20833606,-0.050229516,-0.32645985,0.014979092,0.18077113,0.2560677,0.08675664,0.35069546,0.3713507,0.29221338,0.31576896,0.11339945,-0.3478685,-0.47606006,0.12384267,-0.19389437,0.4115551,-0.15936947,-0.27855253,-0.18645322,-0.6270081,0.024680838,0.2699781,-0.21557628,-0.3034041,0.1137009,-0.22790231,-0.2462698,0.044269223,-0.17361823,-0.24180926,0.022764262,-0.15594223,0.25721705,-0.2936413
550,0.14809015,-0.12036222,0.15285447,-0.08288403,0.34281033,-0.10232628,-0.23994984,0.120121635,-0.24315625,0.22843479,-0.1626138,0.118088745,0.024101743,0.35254398,0.49781585,-0.3176579,0.23832636,-0.23229985,0.13601205,-0.2707769,-0.1149687,-0.07729913,0.1484401,-0.2104963,0.053805277,-0.0032009613,0.3264939,-0.0815601,-0.08134871,-0.07323894,-0.15916988,-0.2707687,-0.039482195,-0.03925137,-0.04125432,-0.071965605,-0.11927265,0.055796754,-0.24663405,-0.0732377,-0.38776752,0.059344042,0.16771938,-0.013562063,0.31186172,-0.17342523,-0.16815487,-0.074111104,-0.43008107,-0.3563886,-0.1930789,-0.067346565,-0.036604233,-0.050455607,-0.1774412,0.16806838,-0.6747453,-0.2162274,0.0680789,0.3879439,-0.33593434,0.07103031,-0.18698609,0.4188644
127,0.36989686,0.20866625,0.006932915,0.06518133,0.0818196,-0.076740734,0.104697935,0.040774453,0.32081023,0.25250673,0.30866176,0.20888431,0.017593278,0.19392723,0.032386474,0.025455771,-0.037300054,0.08266132,0.18218713,-0.22178213,-0.19363785,-0.3291287,0.52178234,0.114709385,-0.17298493,0.017138205,-0.23614755,-0.4697308,-0.18665151,-0.49638173,0.10874314,-0.44101962,-0.5762662,0.056307964,-0.15138201,-0.18193215,-0.08570476,0.10999094,0.053809624,-0.35611433,-0.2753434,0.4124112,0.18171759,0.26405612,0.54519457,-0.7600151,-0.16902377,-0.14486937,0.12819883,-0.5594993,0.0392207,-0.16404629,0.13358009,-0.3629068,0.09913433,-0.43994603,-0.27698392,-0.11658603,0.41849515,0.08918295,-0.32711792,0.3080569,0.044613518,0.11527636
